Freq.	V(v-)	V(vout)
1.94984459975802e+002	(2.11408447865552e+001dB,8.35749566703425e-002°)	(1.19879291544195e+002dB,1.79722657284708e+002°)
1.99526231496885e+002	(2.11405888444686e+001dB,8.57884889740085e-002°)	(1.19879027314796e+002dB,1.79716464209031e+002°)
2.04173794466950e+002	(2.11403214244953e+001dB,8.80720595797612e-002°)	(1.19878751216961e+002dB,1.79710145374091e+002°)
2.08929613085401e+002	(2.11400420398336e+001dB,9.04285499144361e-002°)	(1.19878462745482e+002dB,1.79703699101857e+002°)
2.13796208950221e+002	(2.11397501859146e+001dB,9.28609895624513e-002°)	(1.19878161376517e+002dB,1.79697123756336e+002°)
2.18776162394953e+002	(2.11394453396004e+001dB,9.53725645615768e-002°)	(1.19877846566752e+002dB,1.79690417749414e+002°)
2.23872113856831e+002	(2.11391269591769e+001dB,9.79666261179960e-002°)	(1.19877517753341e+002dB,1.79683579547042e+002°)
2.29086765276774e+002	(2.11387944834829e+001dB,1.00646699790615e-001°)	(1.19877174352999e+002dB,1.79676607675839e+002°)
2.34422881531989e+002	(2.11384473319725e+001dB,1.03416495114990e-001°)	(1.19876815762008e+002dB,1.79669500730084e+002°)
2.39883291901946e+002	(2.11380849043168e+001dB,1.06279915725053e-001°)	(1.19876441355778e+002dB,1.79662257379126e+002°)
2.45470891568500e+002	(2.11377065797281e+001dB,1.09241069966566e-001°)	(1.19876050488124e+002dB,1.79654876375241e+002°)
2.51188643150955e+002	(2.11373117173102e+001dB,1.12304282003419e-001°)	(1.19875642491547e+002dB,1.79647356561909e+002°)
2.57039578276883e+002	(2.11368996554988e+001dB,1.15474103465517e-001°)	(1.19875216676628e+002dB,1.79639696882570e+002°)
2.63026799189535e+002	(2.11364697119038e+001dB,1.18755325613414e-001°)	(1.19874772331808e+002dB,1.79631896389831e+002°)
2.69153480392688e+002	(2.11360211832086e+001dB,1.22152992053594e-001°)	(1.19874308723239e+002dB,1.79623954255150e+002°)
2.75422870333813e+002	(2.11355533452509e+001dB,1.25672411992910e-001°)	(1.19873825094774e+002dB,1.79615869778999e+002°)
2.81838293126442e+002	(2.11350654528889e+001dB,1.29319174062754e-001°)	(1.19873320667788e+002dB,1.79607642401517e+002°)
2.88403150312657e+002	(2.11345567400658e+001dB,1.33099160690148e-001°)	(1.19872794641161e+002dB,1.79599271713642e+002°)
2.95120922666635e+002	(2.11340264203336e+001dB,1.37018563028681e-001°)	(1.19872246191729e+002dB,1.79590757468726e+002°)
3.01995172040198e+002	(2.11334736866998e+001dB,1.41083896456918e-001°)	(1.19871674474058e+002dB,1.79582099594643e+002°)
3.09029543251355e+002	(2.11328977122306e+001dB,1.45302016619591e-001°)	(1.19871078620960e+002dB,1.79573298206357e+002°)
3.16227766016834e+002	(2.11322976503879e+001dB,1.49680136006399e-001°)	(1.19870457743739e+002dB,1.79564353618962e+002°)
3.23593656929624e+002	(2.11316726358216e+001dB,1.54225841063117e-001°)	(1.19869810932915e+002dB,1.79555266361150e+002°)
3.31131121482587e+002	(2.11310217849040e+001dB,1.58947109802146e-001°)	(1.19869137258638e+002dB,1.79546037189122e+002°)
3.38844156139198e+002	(2.11303441968335e+001dB,1.63852329892357e-001°)	(1.19868435771717e+002dB,1.79536667100869e+002°)
3.46736850452527e+002	(2.11296389543301e+001dB,1.68950317205018e-001°)	(1.19867705504198e+002dB,1.79527157350842e+002°)
3.54813389233571e+002	(2.11289051251691e+001dB,1.74250334753418e-001°)	(1.19866945470794e+002dB,1.79517509464910e+002°)
3.63078054770097e+002	(2.11281417631776e+001dB,1.79762112011963e-001°)	(1.19866154669777e+002dB,1.79507725255626e+002°)
3.71535229097168e+002	(2.11273479100091e+001dB,1.85495864534174e-001°)	(1.19865332084621e+002dB,1.79497806837675e+002°)
3.80189396320556e+002	(2.11265225970364e+001dB,1.91462313807669e-001°)	(1.19864476685786e+002dB,1.79487756643493e+002°)
3.89045144994275e+002	(2.11256648468231e+001dB,1.97672707319674e-001°)	(1.19863587432048e+002dB,1.79477577438970e+002°)
3.98107170553492e+002	(2.11247736756262e+001dB,2.04138838678004e-001°)	(1.19862663272875e+002dB,1.79467272339139e+002°)
4.07380277804107e+002	(2.11238480955776e+001dB,2.10873067765644e-001°)	(1.19861703150468e+002dB,1.79456844823771e+002°)
4.16869383470330e+002	(2.11228871176731e+001dB,2.17888340774163e-001°)	(1.19860706002593e+002dB,1.79446298752765e+002°)
4.26579518801587e+002	(2.11218897541679e+001dB,2.25198210054451e-001°)	(1.19859670764825e+002dB,1.79435638381246e+002°)
4.36515832240160e+002	(2.11208550218968e+001dB,2.32816853626730e-001°)	(1.19858596373718e+002dB,1.79424868374204e+002°)
4.46683592150957e+002	(2.11197819458693e+001dB,2.40759094211490e-001°)	(1.19857481770211e+002dB,1.79413993820561e+002°)
4.57088189614869e+002	(2.11186695626518e+001dB,2.49040417674778e-001°)	(1.19856325902844e+002dB,1.79403020246525e+002°)
4.67735141287192e+002	(2.11175169243131e+001dB,2.57676990693145e-001°)	(1.19855127731517e+002dB,1.79391953628063e+002°)
4.78630092322632e+002	(2.11163231028674e+001dB,2.66685677483361e-001°)	(1.19853886231733e+002dB,1.79380800402311e+002°)
4.89778819368439e+002	(2.11150871945016e+001dB,2.76084055431318e-001°)	(1.19852600398623e+002dB,1.79369567477772e+002°)
5.01187233627265e+002	(2.11138083245785e+001dB,2.85890429410053e-001°)	(1.19851269251742e+002dB,1.79358262243073e+002°)
5.12861383991358e+002	(2.11124856525807e+001dB,2.96123844609759e-001°)	(1.19849891839782e+002dB,1.79346892574124e+002°)
5.24807460249765e+002	(2.11111183772980e+001dB,3.06804097674162e-001°)	(1.19848467245520e+002dB,1.79335466839440e+002°)
5.37031796370245e+002	(2.11097057426861e+001dB,3.17951745911258e-001°)	(1.19846994591444e+002dB,1.79323993903422e+002°)
5.49540873857617e+002	(2.11082470433848e+001dB,3.29588114394352e-001°)	(1.19845473045011e+002dB,1.79312483127393e+002°)
5.62341325190341e+002	(2.11067416311628e+001dB,3.41735300713093e-001°)	(1.19843901824821e+002dB,1.79300944368141e+002°)
5.75439937337149e+002	(2.11051889205391e+001dB,3.54416177187015e-001°)	(1.19842280205950e+002dB,1.79289387973802e+002°)
5.88843655355581e+002	(2.11035883959086e+001dB,3.67654390262300e-001°)	(1.19840607526794e+002dB,1.79277824776780e+002°)
6.02559586074349e+002	(2.11019396179453e+001dB,3.81474356967413e-001°)	(1.19838883195161e+002dB,1.79266266083578e+002°)
6.16595001861474e+002	(2.11002422298389e+001dB,3.95901258181578e-001°)	(1.19837106694172e+002dB,1.79254723661316e+002°)
6.30957344480184e+002	(2.10984959649468e+001dB,4.10961028502636e-001°)	(1.19835277589594e+002dB,1.79243209720669e+002°)
6.45654229034647e+002	(2.10967006527237e+001dB,4.26680342622886e-001°)	(1.19833395535402e+002dB,1.79231736895204e+002°)
6.60693448007587e+002	(2.10948562265299e+001dB,4.43086597956542e-001°)	(1.19831460281229e+002dB,1.79220318216777e+002°)
6.76082975391972e+002	(2.10929627294313e+001dB,4.60207893513336e-001°)	(1.19829471677762e+002dB,1.79208967087048e+002°)
6.91830970918927e+002	(2.10910203218129e+001dB,4.78073004796620e-001°)	(1.19827429683965e+002dB,1.79197697244844e+002°)
7.07945784384128e+002	(2.10890292871655e+001dB,4.96711354772995e-001°)	(1.19825334372437e+002dB,1.79186522729450e+002°)
7.24435960074980e+002	(2.10869900387183e+001dB,5.16152980814702e-001°)	(1.19823185935593e+002dB,1.79175457839691e+002°)
7.41310241300907e+002	(2.10849031254049e+001dB,5.36428497656467e-001°)	(1.19820984691179e+002dB,1.79164517088873e+002°)
7.58577575029173e+002	(2.10827692375048e+001dB,5.57569056426966e-001°)	(1.19818731087409e+002dB,1.79153715155634e+002°)
7.76247116628681e+002	(2.10805892116614e+001dB,5.79606299884856e-001°)	(1.19816425707485e+002dB,1.79143066830810e+002°)
7.94328234724270e+002	(2.10783640358680e+001dB,6.02572313972677e-001°)	(1.19814069274056e+002dB,1.79132586960459e+002°)
8.12830516164088e+002	(2.10760948533055e+001dB,6.26499575961370e-001°)	(1.19811662652478e+002dB,1.79122290385302e+002°)
8.31763771102659e+002	(2.10737829662909e+001dB,6.51420899413920e-001°)	(1.19809206854189e+002dB,1.79112191876787e+002°)
8.51138038202364e+002	(2.10714298384862e+001dB,6.77369376351560e-001°)	(1.19806703038310e+002dB,1.79102306070185e+002°)
8.70963589956068e+002	(2.10690370976152e+001dB,7.04378316923182e-001°)	(1.19804152513721e+002dB,1.79092647395007e+002°)
8.91250938133733e+002	(2.10666065360484e+001dB,7.32481187142678e-001°)	(1.19801556738965e+002dB,1.79083230003287e+002°)
9.12010839355897e+002	(2.10641401118147e+001dB,7.61711545028173e-001°)	(1.19798917322573e+002dB,1.79074067696103e+002°)
9.33254300796978e+002	(2.10616399477358e+001dB,7.92102975872098e-001°)	(1.19796236021460e+002dB,1.79065173848998e+002°)
9.54992586021422e+002	(2.10591083300267e+001dB,8.23689027056750e-001°)	(1.19793514738752e+002dB,1.79056561336804e+002°)
9.77237220955797e+002	(2.10565477058639e+001dB,8.56503143175258e-001°)	(1.19790755520563e+002dB,1.79048242458521e+002°)
9.99999999999986e+002	(2.10539606802349e+001dB,8.90578602001398e-001°)	(1.19787960551989e+002dB,1.79040228862900e+002°)
1.02329299228074e+003	(2.10513500113031e+001dB,9.25948452120934e-001°)	(1.19785132151611e+002dB,1.79032531475431e+002°)
1.04712854805088e+003	(2.10487186051993e+001dB,9.62645452767295e-001°)	(1.19782272765352e+002dB,1.79025160427398e+002°)
1.07151930523759e+003	(2.10460695097626e+001dB,1.00070201670159e+000°)	(1.19779384959267e+002dB,1.79018124987710e+002°)
1.09647819614317e+003	(2.10434059072361e+001dB,1.04015015672682e+000°)	(1.19776471411222e+002dB,1.79011433498224e+002°)
1.12201845430195e+003	(2.10407311066603e+001dB,1.08102143655297e+000°)	(1.19773534902238e+002dB,1.79005093313162e+002°)
1.14815362149687e+003	(2.10380485342565e+001dB,1.12334692669964e+000°)	(1.19770578305777e+002dB,1.78999110743398e+002°)
1.17489755493951e+003	(2.10353617245278e+001dB,1.16715716595212e+000°)	(1.19767604577687e+002dB,1.78993491006063e+002°)
1.20226443461740e+003	(2.10326743097045e+001dB,1.21248212899353e+000°)	(1.19764616744438e+002dB,1.78988238180150e+002°)
1.23026877081236e+003	(2.10299900090755e+001dB,1.25935120072176e+000°)	(1.19761617891197e+002dB,1.78983355168565e+002°)
1.25892541179415e+003	(2.10273126175833e+001dB,1.30779315763130e+000°)	(1.19758611149101e+002dB,1.78978843667064e+002°)
1.28824955169311e+003	(2.10246459942113e+001dB,1.35783615666663e+000°)	(1.19755599682274e+002dB,1.78974704140434e+002°)
1.31825673855639e+003	(2.10219940503145e+001dB,1.40950773174003e+000°)	(1.19752586674700e+002dB,1.78970935806158e+002°)
1.34896288259163e+003	(2.10193607375273e+001dB,1.46283479819229e+000°)	(1.19749575316636e+002dB,1.78967536625799e+002°)
1.38038426460286e+003	(2.10167500360556e+001dB,1.51784366520513e+000°)	(1.19746568791321e+002dB,1.78964503304145e+002°)
1.41253754462273e+003	(2.10141659422975e+001dB,1.57456005622689e+000°)	(1.19743570260947e+002dB,1.78961831296169e+002°)
1.44543977074591e+003	(2.10116124579935e+001dB,1.63300913720344e+000°)	(1.19740582854086e+002dB,1.78959514821608e+002°)
1.47910838816819e+003	(2.10090935787004e+001dB,1.69321555257216e+000°)	(1.19737609652363e+002dB,1.78957546887090e+002°)
1.51356124843619e+003	(2.10066132830622e+001dB,1.75520346861854e+000°)	(1.19734653677845e+002dB,1.78955919315460e+002°)
1.54881661891246e+003	(2.10041755228562e+001dB,1.81899662386341e+000°)	(1.19731717881108e+002dB,1.78954622781958e+002°)
1.58489319246109e+003	(2.10017842138622e+001dB,1.88461838606716e+000°)	(1.19728805130061e+002dB,1.78953646856810e+002°)
1.62181009735891e+003	(2.09994432267159e+001dB,1.95209181533584e+000°)	(1.19725918198639e+002dB,1.78952980053787e+002°)
1.65958690743754e+003	(2.09971563799009e+001dB,2.02143973269230e+000°)	(1.19723059757551e+002dB,1.78952609884049e+002°)
1.69824365246172e+003	(2.09949274326176e+001dB,2.09268479361462e+000°)	(1.19720232364801e+002dB,1.78952522914794e+002°)
1.73780082874935e+003	(2.09927600794479e+001dB,2.16584956573545e+000°)	(1.19717438457895e+002dB,1.78952704831964e+002°)
1.77827941003890e+003	(2.09906579451831e+001dB,2.24095661017913e+000°)	(1.19714680346109e+002dB,1.78953140506418e+002°)
1.81970085860996e+003	(2.09886245820551e+001dB,2.31802856568192e+000°)	(1.19711960205049e+002dB,1.78953814062757e+002°)
1.86208713666284e+003	(2.09866634665865e+001dB,2.39708823485982e+000°)	(1.19709280070690e+002dB,1.78954708950273e+002°)
1.90546071796322e+003	(2.09847779990023e+001dB,2.47815867191286e+000°)	(1.19706641835879e+002dB,1.78955808015133e+002°)
1.94984459975802e+003	(2.09829715026085e+001dB,2.56126327107558e+000°)	(1.19704047246667e+002dB,1.78957093573302e+002°)
1.99526231496885e+003	(2.09812472251621e+001dB,2.64642585508748e+000°)	(1.19701497900488e+002dB,1.78958547483404e+002°)
2.04173794466950e+003	(2.09796083407874e+001dB,2.73367076309740e+000°)	(1.19698995244755e+002dB,1.78960151219002e+002°)
2.08929613085401e+003	(2.09780579533492e+001dB,2.82302293738175e+000°)	(1.19696540576769e+002dB,1.78961885939640e+002°)
2.13796208950220e+003	(2.09765991004086e+001dB,2.91450800832420e+000°)	(1.19694135044059e+002dB,1.78963732560163e+002°)
2.18776162394952e+003	(2.09752347589771e+001dB,3.00815237707380e+000°)	(1.19691779646352e+002dB,1.78965671817766e+002°)
2.23872113856830e+003	(2.09739678510315e+001dB,3.10398329553778e+000°)	(1.19689475237156e+002dB,1.78967684336413e+002°)
2.29086765276774e+003	(2.09728012510370e+001dB,3.20202894317650e+000°)	(1.19687222527181e+002dB,1.78969750688148e+002°)
2.34422881531989e+003	(2.09717377937926e+001dB,3.30231850031136e+000°)	(1.19685022087893e+002dB,1.78971851451058e+002°)
2.39883291901945e+003	(2.09707802828972e+001dB,3.40488221765133e+000°)	(1.19682874355517e+002dB,1.78973967263571e+002°)
2.45470891568499e+003	(2.09699315003781e+001dB,3.50975148168571e+000°)	(1.19680779636016e+002dB,1.78976078874881e+002°)
2.51188643150954e+003	(2.09691942163345e+001dB,3.61695887594147e+000°)	(1.19678738109883e+002dB,1.78978167191380e+002°)
2.57039578276882e+003	(2.09685711998371e+001dB,3.72653823771382e+000°)	(1.19676749837997e+002dB,1.78980213318913e+002°)
2.63026799189534e+003	(2.09680652300325e+001dB,3.83852471032395e+000°)	(1.19674814767443e+002dB,1.78982198600880e+002°)
2.69153480392687e+003	(2.09676791075033e+001dB,3.95295479085771e+000°)	(1.19672932737417e+002dB,1.78984104652130e+002°)
2.75422870333812e+003	(2.09674156663131e+001dB,4.06986637318866e+000°)	(1.19671103485549e+002dB,1.78985913388678e+002°)
2.81838293126441e+003	(2.09672777864954e+001dB,4.18929878652924e+000°)	(1.19669326654473e+002dB,1.78987607053316e+002°)
2.88403150312656e+003	(2.09672684065058e+001dB,4.31129282929880e+000°)	(1.19667601798087e+002dB,1.78989168237226e+002°)
2.95120922666634e+003	(2.09673905362932e+001dB,4.43589079859357e+000°)	(1.19665928388206e+002dB,1.78990579897713e+002°)
3.01995172040197e+003	(2.09676472700689e+001dB,4.56313651521769e+000°)	(1.19664305820654e+002dB,1.78991825372233e+002°)
3.09029543251354e+003	(2.09680418003089e+001dB,4.69307534430391e+000°)	(1.19662733422326e+002dB,1.78992888388814e+002°)
3.16227766016833e+003	(2.09685774303802e+001dB,4.82575421188443e+000°)	(1.19661210456599e+002dB,1.78993753073204e+002°)
3.23593656929623e+003	(2.09692575889321e+001dB,4.96122161715071e+000°)	(1.19659736130236e+002dB,1.78994403952776e+002°)
3.31131121482586e+003	(2.09700858430146e+001dB,5.09952764093959e+000°)	(1.19658309598729e+002dB,1.78994825957553e+002°)
3.38844156139197e+003	(2.09710659123771e+001dB,5.24072395016519e+000°)	(1.19656929972524e+002dB,1.78995004418447e+002°)
3.46736850452526e+003	(2.09722016830159e+001dB,5.38486379858028e+000°)	(1.19655596322211e+002dB,1.78994925063018e+002°)
3.54813389233570e+003	(2.09734972212229e+001dB,5.53200202387581e+000°)	(1.19654307683887e+002dB,1.78994574008933e+002°)
3.63078054770095e+003	(2.09749567878596e+001dB,5.68219504117610e+000°)	(1.19653063064449e+002dB,1.78993937755322e+002°)
3.71535229097166e+003	(2.09765848521521e+001dB,5.83550083306875e+000°)	(1.19651861446072e+002dB,1.78993003172295e+002°)
3.80189396320555e+003	(2.09783861060036e+001dB,5.99197893623567e+000°)	(1.19650701790901e+002dB,1.78991757488776e+002°)
3.89045144994274e+003	(2.09803654780379e+001dB,6.15169042466552e+000°)	(1.19649583045116e+002dB,1.78990188278869e+002°)
3.98107170553491e+003	(2.09825281482343e+001dB,6.31469788957923e+000°)	(1.19648504143262e+002dB,1.78988283446950e+002°)
4.07380277804106e+003	(2.09848795617873e+001dB,6.48106541602749e+000°)	(1.19647464011486e+002dB,1.78986031211658e+002°)
4.16869383470328e+003	(2.09874254440074e+001dB,6.65085855614443e+000°)	(1.19646461571434e+002dB,1.78983420088923e+002°)
4.26579518801586e+003	(2.09901718144986e+001dB,6.82414429908604e+000°)	(1.19645495743108e+002dB,1.78980438874257e+002°)
4.36515832240159e+003	(2.09931250018438e+001dB,7.00099103756875e+000°)	(1.19644565447867e+002dB,1.78977076624385e+002°)
4.46683592150956e+003	(2.09962916583759e+001dB,7.18146853089757e+000°)	(1.19643669611175e+002dB,1.78973322638363e+002°)
4.57088189614867e+003	(2.09996787748388e+001dB,7.36564786455520e+000°)	(1.19642807164891e+002dB,1.78969166438356e+002°)
4.67735141287190e+003	(2.10032936954642e+001dB,7.55360140602339e+000°)	(1.19641977049620e+002dB,1.78964597750096e+002°)
4.78630092322630e+003	(2.10071441329125e+001dB,7.74540275690937e+000°)	(1.19641178216606e+002dB,1.78959606483224e+002°)
4.89778819368438e+003	(2.10112381834016e+001dB,7.94112670106241e+000°)	(1.19640409629453e+002dB,1.78954182711530e+002°)
5.01187233627264e+003	(2.10155843419106e+001dB,8.14084914869409e+000°)	(1.19639670265624e+002dB,1.78948316653198e+002°)
5.12861383991356e+003	(2.10201915177006e+001dB,8.34464707605403e+000°)	(1.19638959117906e+002dB,1.78941998651123e+002°)
5.24807460249764e+003	(2.10250690499460e+001dB,8.55259846074473e+000°)	(1.19638275195706e+002dB,1.78935219153360e+002°)
5.37031796370244e+003	(2.10302267230827e+001dB,8.76478221222131e+000°)	(1.19637617525751e+002dB,1.78927968693784e+002°)
5.49540873857615e+003	(2.10356747829001e+001dB,8.98127809733140e+000°)	(1.19636985153274e+002dB,1.78920237872948e+002°)
5.62341325190340e+003	(2.10414239522354e+001dB,9.20216666067578e+000°)	(1.19636377142535e+002dB,1.78912017339237e+002°)
5.75439937337147e+003	(2.10474854468648e+001dB,9.42752913934628e+000°)	(1.19635792577311e+002dB,1.78903297770326e+002°)
5.88843655355579e+003	(2.10538709918603e+001dB,9.65744737197631e+000°)	(1.19635230561651e+002dB,1.78894069854936e+002°)
6.02559586074347e+003	(2.10605928373437e+001dB,9.89200370163439e+000°)	(1.19634690219835e+002dB,1.78884324274983e+002°)
6.16595001861472e+003	(2.10676637749285e+001dB,1.01312808722907e+001°)	(1.19634170696910e+002dB,1.78874051688021e+002°)
6.30957344480182e+003	(2.10750971536056e+001dB,1.03753619185615e+001°)	(1.19633671158543e+002dB,1.78863242710134e+002°)
6.45654229034644e+003	(2.10829068960656e+001dB,1.06243300484346e+001°)	(1.19633190791261e+002dB,1.78851887899126e+002°)
6.60693448007585e+003	(2.10911075145172e+001dB,1.08782685184890e+001°)	(1.19632728802165e+002dB,1.78839977738151e+002°)
6.76082975391970e+003	(2.10997141270190e+001dB,1.11372605014832e+001°)	(1.19632284419230e+002dB,1.78827502619657e+002°)
6.91830970918925e+003	(2.11087424725059e+001dB,1.14013889458294e+001°)	(1.19631856890356e+002dB,1.78814452829762e+002°)
7.07945784384126e+003	(2.11182089272677e+001dB,1.16707364266321e+001°)	(1.19631445484075e+002dB,1.78800818532920e+002°)
7.24435960074977e+003	(2.11281305193321e+001dB,1.19453849880391e+001°)	(1.19631049488371e+002dB,1.78786589757018e+002°)
7.41310241300905e+003	(2.11385249438337e+001dB,1.22254159765221e+001°)	(1.19630668210806e+002dB,1.78771756378750e+002°)
7.58577575029170e+003	(2.11494105771914e+001dB,1.25109098648107e+001°)	(1.19630300977860e+002dB,1.78756308109360e+002°)
7.76247116628678e+003	(2.11608064911575e+001dB,1.28019460661107e+001°)	(1.19629947134595e+002dB,1.78740234480670e+002°)
7.94328234724268e+003	(2.11727324663477e+001dB,1.30986027385100e+001°)	(1.19629606044409e+002dB,1.78723524831398e+002°)
8.12830516164085e+003	(2.11852090040735e+001dB,1.34009565791706e+001°)	(1.19629277087764e+002dB,1.78706168293843e+002°)
8.31763771102656e+003	(2.11982573392959e+001dB,1.37090826080589e+001°)	(1.19628959662810e+002dB,1.78688153780681e+002°)
8.51138038202362e+003	(2.12118994502753e+001dB,1.40230539413257e+001°)	(1.19628653183649e+002dB,1.78669469972167e+002°)
8.70963589956065e+003	(2.12261580689718e+001dB,1.43429415538101e+001°)	(1.19628357080356e+002dB,1.78650105303482e+002°)
8.91250938133730e+003	(2.12410566896218e+001dB,1.46688140308375e+001°)	(1.19628070798335e+002dB,1.78630047952266e+002°)
9.12010839355894e+003	(2.12566195758789e+001dB,1.50007373091991e+001°)	(1.19627793797581e+002dB,1.78609285826438e+002°)
9.33254300796975e+003	(2.12728717669044e+001dB,1.53387744072976e+001°)	(1.19627525552293e+002dB,1.78587806552057e+002°)
9.54992586021419e+003	(2.12898390811391e+001dB,1.56829851446582e+001°)	(1.19627265549796e+002dB,1.78565597461496e+002°)
9.77237220955794e+003	(2.13075481190860e+001dB,1.60334258508200e+001°)	(1.19627013290226e+002dB,1.78542645581628e+002°)
9.99999999999983e+003	(2.13260262636853e+001dB,1.63901490638927e+001°)	(1.19626768285709e+002dB,1.78518937622170e+002°)
1.02329299228074e+004	(2.13453016787030e+001dB,1.67532032192473e+001°)	(1.19626530059664e+002dB,1.78494459964160e+002°)
1.04712854805088e+004	(2.13654033052541e+001dB,1.71226323284160e+001°)	(1.19626298146473e+002dB,1.78469198648435e+002°)
1.07151930523759e+004	(2.13863608551763e+001dB,1.74984756491408e+001°)	(1.19626072090447e+002dB,1.78443139364255e+002°)
1.09647819614317e+004	(2.14082048020766e+001dB,1.78807673469099e+001°)	(1.19625851445057e+002dB,1.78416267437991e+002°)
1.12201845430194e+004	(2.14309663700108e+001dB,1.82695361487029e+001°)	(1.19625635772587e+002dB,1.78388567821729e+002°)
1.14815362149686e+004	(2.14546775187574e+001dB,1.86648049899700e+001°)	(1.19625424643339e+002dB,1.78360025081976e+002°)
1.17489755493951e+004	(2.14793709258992e+001dB,1.90665906556964e+001°)	(1.19625217634764e+002dB,1.78330623388373e+002°)
1.20226443461739e+004	(2.15050799659928e+001dB,1.94749034167171e+001°)	(1.19625014330991e+002dB,1.78300346502364e+002°)
1.23026877081236e+004	(2.15318386857521e+001dB,1.98897466623438e+001°)	(1.19624814321815e+002dB,1.78269177765808e+002°)
1.25892541179415e+004	(2.15596817764207e+001dB,2.03111165309565e+001°)	(1.19624617202508e+002dB,1.78237100089620e+002°)
1.28824955169311e+004	(2.15886445413898e+001dB,2.07390015397689e+001°)	(1.19624422572620e+002dB,1.78204095942217e+002°)
1.31825673855638e+004	(2.16187628606809e+001dB,2.11733822156180e+001°)	(1.19624230035545e+002dB,1.78170147338080e+002°)
1.34896288259163e+004	(2.16500731510250e+001dB,2.16142307283535e+001°)	(1.19624039197691e+002dB,1.78135235826053e+002°)
1.38038426460286e+004	(2.16826123219917e+001dB,2.20615105288543e+001°)	(1.19623849667816e+002dB,1.78099342477612e+002°)
1.41253754462273e+004	(2.17164177279634e+001dB,2.25151759936228e+001°)	(1.19623661056398e+002dB,1.78062447875008e+002°)
1.44543977074590e+004	(2.17515271155073e+001dB,2.29751720781753e+001°)	(1.19623472974658e+002dB,1.78024532099321e+002°)
1.47910838816818e+004	(2.17879785669218e+001dB,2.34414339812840e+001°)	(1.19623285034043e+002dB,1.77985574718330e+002°)
1.51356124843618e+004	(2.18258104391704e+001dB,2.39138868225926e+001°)	(1.19623096845396e+002dB,1.77945554774198e+002°)
1.54881661891245e+004	(2.18650612988952e+001dB,2.43924453358683e+001°)	(1.19622908018473e+002dB,1.77904450771027e+002°)
1.58489319246109e+004	(2.19057698522604e+001dB,2.48770135806763e+001°)	(1.19622718160514e+002dB,1.77862240662340e+002°)
1.62181009735890e+004	(2.19479748721813e+001dB,2.53674846744458e+001°)	(1.19622526876335e+002dB,1.77818901838151e+002°)
1.65958690743753e+004	(2.19917151199854e+001dB,2.58637405481212e+001°)	(1.19622333766854e+002dB,1.77774411112036e+002°)
1.69824365246171e+004	(2.20370292641817e+001dB,2.63656517276175e+001°)	(1.19622138428588e+002dB,1.77728744707920e+002°)
1.73780082874934e+004	(2.20839557955329e+001dB,2.68730771435258e+001°)	(1.19621940453094e+002dB,1.77681878246572e+002°)
1.77827941003889e+004	(2.21325329378824e+001dB,2.73858639720254e+001°)	(1.19621739425590e+002dB,1.77633786732046e+002°)
1.81970085860995e+004	(2.21827985567963e+001dB,2.79038475089753e+001°)	(1.19621534924516e+002dB,1.77584444537712e+002°)
1.86208713666283e+004	(2.22347900649565e+001dB,2.84268510797430e+001°)	(1.19621326520677e+002dB,1.77533825392110e+002°)
1.90546071796321e+004	(2.22885443248933e+001dB,2.89546859870246e+001°)	(1.19621113776182e+002dB,1.77481902364547e+002°)
1.94984459975801e+004	(2.23440975498384e+001dB,2.94871514986320e+001°)	(1.19620896243571e+002dB,1.77428647850438e+002°)
1.99526231496884e+004	(2.24014852030790e+001dB,3.00240348770849e+001°)	(1.19620673465080e+002dB,1.77374033556313e+002°)
2.04173794466949e+004	(2.24607418959226e+001dB,3.05651114526652e+001°)	(1.19620444971677e+002dB,1.77318030484541e+002°)
2.08929613085400e+004	(2.25219012846315e+001dB,3.11101447415928e+001°)	(1.19620210281746e+002dB,1.77260608917882e+002°)
2.13796208950219e+004	(2.25849959680647e+001dB,3.16588866099749e+001°)	(1.19619968900599e+002dB,1.77201738403551e+002°)
2.18776162394951e+004	(2.26500573847218e+001dB,3.22110774848354e+001°)	(1.19619720318996e+002dB,1.77141387737115e+002°)
2.23872113856830e+004	(2.27171157117400e+001dB,3.27664466124037e+001°)	(1.19619464012598e+002dB,1.77079524945952e+002°)
2.29086765276773e+004	(2.27861997642319e+001dB,3.33247123640549e+001°)	(1.19619199440194e+002dB,1.77016117272509e+002°)
2.34422881531988e+004	(2.28573368981695e+001dB,3.38855825895874e+001°)	(1.19618926043276e+002dB,1.76951131157051e+002°)
2.39883291901945e+004	(2.29305529148176e+001dB,3.44487550173856e+001°)	(1.19618643244363e+002dB,1.76884532220308e+002°)
2.45470891568499e+004	(2.30058719694638e+001dB,3.50139177002877e+001°)	(1.19618350446208e+002dB,1.76816285245439e+002°)
2.51188643150954e+004	(2.30833164832263e+001dB,3.55807495063088e+001°)	(1.19618047030070e+002dB,1.76746354160007e+002°)
2.57039578276882e+004	(2.31629070603131e+001dB,3.61489206519226e+001°)	(1.19617732354829e+002dB,1.76674702017272e+002°)
2.63026799189533e+004	(2.32446624098746e+001dB,3.67180932762430e+001°)	(1.19617405755508e+002dB,1.76601290977271e+002°)
2.69153480392687e+004	(2.33285992738191e+001dB,3.72879220533695e+001°)	(1.19617066542022e+002dB,1.76526082287431e+002°)
